Material Cost (R),Material Charges (R),Asset ID,Install Date,Asset MFG Date,In Service?,Model Number,Model Number MFG,Manufacturer ID
0,0,15022,11/1/2022,12/1/2010,TRUE,S3,3002 S3,Stryker
36.36,45.45,MX2051276,12/4/2020,12/6/2019,TRUE,CENTRELLA,P7900,HILL-ROM
0,0,EE191918,1/6/2021,,TRUE,OOK SNOW,FL36,Umano
0,0,EE98506,3/13/2021,11/1/2015,TRUE,S3,3005,Stryker
0,0,MX1645498,5/9/2019,9/21/2017,TRUE,VERSACARE,P3200K000122,HILL-ROM
0,0,MX1675792,12/10/2019,11/1/2017,TRUE,S3 PATRIOT,3002S3,Stryker
4.01,4.61,MX1811923,5/17/2019,7/12/2018,TRUE,VERSACARE,P3200K000122,HILL-ROM
662.14,761.46,MX2051270,12/4/2020,12/6/2019,TRUE,CENTRELLA,P7900B100242,HILL-ROM
0,0,155150,11/15/2021,11/1/2009,TRUE,GYNNIE,1061,Stryker
0,0,159642,10/31/2019,6/4/2020,TRUE,PROGRESSA,P7500A000912,HILL-ROM
1483.79,1543.99,117250,1/10/2017,1/1/2000,TRUE,Power Pro XT,6506,Stryker
0,0,130968,10/21/2019,10/1/2014,TRUE,ENTERPRISE,9800,Arjo
0,0,EE96433,5/14/2019,8/28/2009,TRUE,VERSACARE,P3200,HILL-ROM
255.39,161.45,EE96484,5/14/2019,8/27/2009,TRUE,VERSACARE,P3200H000293,HILL-ROM
54.63,54.63,MX1992918,7/6/2023,,TRUE,EVOLUTION,33060400,SIZEWISE
0,0,MX1993185,7/6/2023,,TRUE,EVOLUTION,33060400,SIZEWISE
0,0,MX1993257,7/6/2023,,TRUE,EVOLUTION,33060400,SIZEWISE
0,0,29616,9/18/2022,7/1/2020,TRUE,GYNNIE,1061,Stryker
0,0,EE144605,2/14/2024,,TRUE,Procuity,,Stryker
0,0,EE191220,12/23/2020,,TRUE,CENTRELLA,P7900,HILL-ROM
0,0,EE191226,12/23/2020,,TRUE,CENTRELLA,P7900,HILL-ROM
0,0,EE192674,1/4/2021,,TRUE,OOK SNOW,FL36,Umano
57.73,66.39,EE96415,5/14/2019,8/27/2009,TRUE,VERSACARE,P3200H000293,HILL-ROM
0,0,131449,1/30/2020,10/1/2014,TRUE,ENTERPRISE,9800,Arjo
137.78,137.78,136800,1/23/2019,,TRUE,CENTRELLA,P7900B000010,HILL-ROM
36.36,41.81,136806,1/23/2019,,TRUE,CENTRELLA,P7900B000010,HILL-ROM
0,0,136819,1/24/2019,,TRUE,CENTRELLA,P7900B,HILL-ROM
0,0,MX162827,5/13/2019,,TRUE,TRANSTAR,P8000,HILL-ROM
257.93,297.68,MX2220020,2/1/2023,7/1/2020,TRUE,ZOOM,1125,Stryker
0,0,29725,9/13/2022,7/1/2020,TRUE,BIRTHING BED,4701,Stryker
0,0,8044,5/18/2016,,TRUE,UCXTBED,UCXTBED,JOERNS
0,0,136071,2/1/2019,1/1/2000,TRUE,MOBILECARE,FHC 7101,FUTURE HEALTH CONCEPTS
0,0,EE192034,6/5/2024,,TRUE,OOK SNOOK,FL36,Umano
0,0,EE145203,2/14/2024,,TRUE,Procuity,,Stryker
234.99,270.24,EE170593,7/25/2019,,TRUE,EVOLUTION,EVOLUTION,SIZEWISE
0,0,MX1666172,12/9/2019,11/1/2017,TRUE,S3 PATRIOT,3002S3,Stryker
0,0,131299,2/27/2020,10/1/2014,TRUE,ENTERPRISE,9800,Arjo
0,0,133112,10/25/2019,,TRUE,HS-968,HS-968,HILL-ROM
673.93,679.38,136884,1/29/2019,,TRUE,CENTRELLA,P7900B000010,HILL-ROM
10.33,11.12,13936,11/6/2022,3/1/2010,TRUE,S3,3002,Stryker
195.32,210.19,091346,11/1/2016,11/1/2002,TRUE,GYNNIE,1061,Stryker
0,0,127131,11/16/2016,3/1/2016,TRUE,PRIME BIG WHEEL,1115,Stryker
0,0,85355,10/31/2019,,TRUE,TRANSPORT,ST104,Stryker
774.2,960.04,12095,11/28/2022,6/1/2007,TRUE,SECURE,3002,Stryker
0,0,15026,3/7/2023,12/1/2010,TRUE,S3,3002,Stryker
234.99,270.24,EE169365,7/24/2019,,TRUE,EVOLUTION,EVOLUTION,SIZEWISE
0,0,EE84734,11/9/2015,8/1/2008,TRUE,PATRIOT,S3,Stryker
0,0,0073000001115,12/4/2023,10/1/2023,TRUE,ZOOM,1125-000-000E,Stryker
0,0,136912SA,10/31/2019,,TRUE,UNKNOWN,UNKNOWN,HILL-ROM
179.38,217.83,19531,9/30/2022,3/1/2015,TRUE,PRIME ZOOM,1125,Stryker
9.95,11.44,19543,11/1/2022,3/1/2015,TRUE,PRIME ZOOM,1125,Stryker
4.59,5.74,EE123662,5/20/2019,11/1/2013,TRUE,ZOOM,1125,Stryker
139.98,160.98,MX159311,7/9/2019,5/1/2015,TRUE,ZOOM,1125,Stryker
609.76,701.23,EE110848,7/29/2019,,TRUE,POWERFLEXX,N/A,FERNO
37.06,35.15,13092,9/11/2022,9/1/2008,TRUE,SECURE,3002,Stryker
764.2,830.73,131421,1/16/2020,10/1/2014,TRUE,ENTERPRISE,9800,Arjo
0,0,136859,1/28/2019,,TRUE,CENTRELLA,P7900B000010,HILL-ROM
0,0,15034,3/6/2023,12/1/2010,TRUE,S3,3002,Stryker
0,0,32624,9/9/2022,,TRUE,PRIME ZOOM,1125-000-000E,Stryker
342.5,364.55,MX159320,5/13/2019,5/1/2015,TRUE,ZOOM,1125,Stryker
2722.64,2010.74,MX1928277,1/12/2022,10/5/2018,TRUE,PROGRESSA,P7500A000554,HILL-ROM
0,0,130632,11/28/2018,,TRUE,STRYKER S3,3005S3,Stryker
110.17,110.17,130984,10/22/2019,10/1/2014,TRUE,ENTERPRISE,9800,Arjo
0,0,EE191935,1/6/2021,,TRUE,OOK SNOW,FL36,Umano
311.9,358.69,EE87098,5/17/2019,9/22/2008,TRUE,VERSACARE,P3200G000332,HILL-ROM
0,0,MX17771270,11/1/2019,,TRUE,1000,P1160B,HILL-ROM
0,0,MX2051284,12/4/2020,12/6/2019,TRUE,CENTRELLA,P7900B100242,HILL-ROM
500.27,625.34,136886,1/29/2019,9/28/2018,TRUE,CENTRELLA,P7900B,HILL-ROM
153.05,173.6,EE118639,5/30/2023,5/24/2016,TRUE,VERSACARE,,HILL-ROM
0,0,EE145247,2/14/2024,,TRUE,Procuity,,Stryker
0,0,EE172577,7/25/2019,,TRUE,GO BED II,FL28,Stryker
0,0,119249,11/18/2016,10/1/2013,TRUE,STRETCHER CHAIR,5050,Stryker
0,0,33381,1/19/2023,7/1/2007,TRUE,M-SERIES,1015,Stryker
0,0,130540,8/24/2018,9/21/2017,TRUE,PROGRESSA,P7500A000131,HILL-ROM
406.58,443.22,EE45812,10/22/2015,,TRUE,PROGRESSA,P7500A000131,HILL-ROM
0,0,MX2584073,12/2/2021,9/1/2021,TRUE,Centrella,CNT-355,HILL-ROM
0,0,EE192704,8/31/2022,,TRUE,OOK SNOOK,FL36,Umano
0,0,EE87008,11/5/2014,9/1/2008,TRUE,S3,3005S3,Stryker
0,0,MX1700232,12/11/2019,11/1/2017,TRUE,S3 PATRIOT,3002S3,Stryker
0,0,MX1771273,11/5/2019,,TRUE,1000,P1000,HILL-ROM
0,0,MX2054840,12/4/2020,12/10/2019,TRUE,CENTRELLA,P7900,HILL-ROM
1296.32,1620.41,124460,3/25/2021,,TRUE,ADVANCE,P1190,HILL-ROM
65.4,65.4,130980,10/22/2019,10/1/2014,TRUE,ENTERPRISE,9800,Arjo
0,0,136875,1/29/2019,,TRUE,CENTRELLA,P7900B000010,HILL-ROM
0,0,176883,4/12/2022,,TRUE,CENTRELLA,P7900B200467,HILL-ROM
2222.92,2556.36,EE170596,7/25/2019,,TRUE,EVOLUTION,EVOLUTION,SIZEWISE
0,0,EE191947,1/6/2021,,TRUE,OOK SNOW,FL36,Umano
0,0,119242,11/17/2016,10/1/2013,TRUE,PRIME BIG WHEEL,1115,Stryker
0,0,136696,11/22/2017,9/1/2008,TRUE,EYE SURGERY,1079,Stryker
38.39,47.99,85298,10/28/2019,10/1/2007,TRUE,M-SERIES,1015,Stryker
0,0,85312,10/23/2019,,TRUE,M-SERIES,1015,Stryker
0,0,EE98482,5/16/2019,,TRUE,PRIME ZOOM,1125,Stryker
0,0,159651,10/31/2019,,TRUE,PROGRESSA,P7500A000912,HILL-ROM
133.99,167.49,MX2055556,12/7/2020,1/14/2020,TRUE,CENTRELLA,P7900,HILL-ROM
0,0,MX2584086,12/2/2021,9/7/2021,TRUE,Centrella,CNT-355,HILL-ROM
102.42,117.78,EE123540,7/23/2019,,TRUE,SECURE S3,3005S3EX,Stryker
1759,2198.75,EE170570,7/25/2019,,TRUE,EVOLUTION,EVOLUTION,SIZEWISE
0,0,EE191264,1/5/2021,,TRUE,CENTRELLA,P7900,HILL-ROM
0,0,MX1649238,5/13/2019,9/21/2017,TRUE,VERSACARE,P3200K000122,HILL-ROM
0,0,MX1678447,12/11/2019,11/1/2017,TRUE,S3 PATRIOT,3002S3,Stryker
47.75,59.69,EE114376,5/8/2023,9/29/2014,TRUE,PROGRESSA,P7500A000131,HILL-ROM
0,0,12115,9/16/2022,6/1/2007,TRUE,SECURE,3002,Stryker
45.12,45.12,136924,1/30/2019,,TRUE,CENTRELLA,P7900B000025,HILL-ROM
0,0,13940,1/23/2023,3/1/2010,TRUE,S3,3002,Stryker
0,0,125513,11/16/2016,6/1/2009,TRUE,M-SERIES,1015,Stryker
746.93,931.25,19519,9/17/2022,3/1/2015,TRUE,PRIME ZOOM,1125,Stryker
333.7,417.13,124439,10/23/2019,,TRUE,ADVANTA 2,P1190,HILL-ROM
496.72,496.72,131405,3/18/2020,10/1/2014,TRUE,ENTERPRISE,9800,Arjo
0,0,MX210934,5/14/2019,,TRUE,SPIRIT SELECT,5700,Stryker
260,325,EE170248,1/30/2018,1/1/2000,TRUE,EVOLUTION,EVOLUTION,SIZEWISE
400,0,EE170403,7/25/2019,,TRUE,EVOLUTION,EVOLUTION,SIZEWISE
124.36,155.45,EE183007,1/5/2021,4/13/2020,TRUE,CENTRELLA,P7900,HILL-ROM
1469.53,1693.13,EE191209,12/23/2020,7/20/2020,TRUE,CENTRELLA,P7900,HILL-ROM
245.58,282.42,EE96434,5/14/2019,8/28/2009,TRUE,VERSACARE,P3200H000293,HILL-ROM
0,0,MX1675780,12/10/2019,11/1/2017,TRUE,UNK,UNK,Stryker
0,0,119237,11/30/2016,10/1/2013,TRUE,PRIME BIG WHEEL,1115,Stryker
0,0,125476,11/16/2016,6/1/2009,TRUE,M-SERIES,1015,Stryker
0,0,124462,10/24/2019,,TRUE,ADVANTA 2,P1190,HILL-ROM
0,0,13941,9/18/2022,3/1/2010,TRUE,S3,3002,Stryker
0,0,MX1666182,12/10/2019,11/1/2017,TRUE,S3 PATRIOT,3002S3,Stryker
0,0,MX169221,5/14/2019,9/21/2017,TRUE,VERSACARE,P3200K000122,HILL-ROM
0,0,176759,4/12/2022,,TRUE,CENTRELLA,P7900B200467,HILL-ROM
0,0,176859,4/12/2022 7:35,,TRUE,CENTRELLA,P7900B200467,HILL-ROM
0,0,EE124789,11/5/2014,11/1/2013,TRUE,S3,3005S3,Stryker
537.32,572.57,EE169783,7/24/2019,,TRUE,EVOLUTION,EVOLUTION,SIZEWISE
0,0,176810,4/12/2022 5:14,,TRUE,CENTRELLA,P7900B200467,HILL-ROM
43.02,53.78,107121,10/25/2019,,TRUE,TRANSTAR,P8000,HILL-ROM
0,0,127127,11/18/2016,,TRUE,PRIME BIG WHEEL,1115,Stryker
0,0,136498,1/31/2019,,TRUE,MOBILECARE,FHC 7101,FUTURE HEALTH CONCEPTS
10,11.5,29694,1/18/2023,7/1/2020,TRUE,PRIME ZOOM,1125,Stryker
52.54,52.54,076838,8/24/2018,9/21/2007,TRUE,TOTALCARE,P1900L006247,HILL-ROM
0,0,EE146978,2/9/2017,2/1/2015,TRUE,SECURE S3,3005S3EX,Stryker
0,0,EE183307,2/14/2023,,TRUE,CENTRELLA,P7900,HILL-ROM
54.26,54.26,MX2054829,12/4/2020,12/10/2019,TRUE,CENTRELLA,P7900B100242,HILL-ROM
0,0,MX425572,11/5/2019,,TRUE,1000,P1160B,HILL-ROM
0,0,131396,10/29/2019,10/1/2014,TRUE,ENTERPRISE,9800,Arjo
0,0,136809,1/23/2019,,TRUE,CENTRELLA,P7900B,HILL-ROM
0,0,136890,1/29/2019,,TRUE,CENTRELLA,P7900B,HILL-ROM
0,0,119247,11/17/2016,10/1/2013,TRUE,STRETCHER CHAIR,5050,Stryker
0,0,129925,10/31/2019,,TRUE,FLUOROSCOPY,1080,Stryker
0,0,138347,10/28/2019,,TRUE,TMM4,TMM4,TRANSMOTION
0,0,33395,1/21/2023,7/1/2007,TRUE,M-SERIES,1015,Stryker
0,0,911032217,5/16/2019,,TRUE,PRIME ZOOM,1125,Stryker
0,0,EE146955,7/23/2019,2/1/2015,TRUE,SECURE S3,3005S3EX,Stryker
0,0,EE35794,10/23/2015,,TRUE,VERSACARE,P3200J,HILL-ROM
117.46,146.83,MX2055563,12/7/2020,,TRUE,CENTRELLA,P7900B100242,HILL-ROM
30.5,30.5,EE151727,12/20/2016,9/22/2015,TRUE,PROGRESSA,P7500,HILL-ROM
500.27,625.34,136822,1/23/2019,9/14/2018,TRUE,CENTRELLA,P7900B000010,HILL-ROM
36.36,41.81,136927,1/30/2019,,TRUE,CENTRELLA,P7900B000025,HILL-ROM
0,0,176882,4/8/2022,,TRUE,CENTRELLA,P7900B200467,HILL-ROM
0,0,RENTAL - VACL,7/7/2023,,TRUE,,,
147,169.05,MX2219988,9/29/2022,7/1/2020,TRUE,,,Stryker
415.43,415.43,136769,1/23/2019,,TRUE,AFFINITY 4,P3700E000010,HILL-ROM
0,0,32663,9/13/2022,,TRUE,MV3,MV3,Stryker
0,0,130976,10/22/2019,10/1/2014,TRUE,ENTERPRISE,9800,Arjo
0,0,131350,1/10/2020,10/1/2014,TRUE,ENTERPRISE,9800,Arjo
0,0,MX2214218,5/24/2023,7/1/2020,TRUE,,,Stryker
0,0,MX2586438,11/18/2021,8/31/2021,TRUE,CENTRELLA,P7900,HILL-ROM
2442.5,2442.5,131401,10/30/2019,10/1/2014,TRUE,ENTERPRISE,9800,Arjo
0,0,131445,11/1/2019,10/1/2014,TRUE,ENTERPRISE,9800,Arjo
0,0,136907,1/28/2019,,TRUE,CENTRELLA,P7900B000010,HILL-ROM
0,0,29947,3/6/2023,,TRUE,S3,3005S3EX,Stryker
169.24,169.24,00983B,11/21/2016,12/1/1998,TRUE,RENAISSANCE,1711,Stryker
149.98,172.48,EE123652,7/10/2019,11/1/2013,TRUE,ZOOM,1125,Stryker
0,0,EE123661,5/17/2019,11/1/2013,TRUE,ZOOM,1125,Stryker
0,0,MX2448403,5/26/2022,2/1/2021,TRUE,ZOOM,1125-000-000E,Stryker
1517.69,1873.91,MX1928260,2/26/2020,,TRUE,PROGRESSA,P7500A000554,HILL-ROM
0,0,EE191937,1/6/2021,,TRUE,OOK SNOW,FL36,Umano
0,0,MX1929424,5/13/2019,,TRUE,VERSACARE,P3200,HILL-ROM
513.43,549.5,MX2051290,12/4/2020,12/10/2019,TRUE,CENTRELLA,P7900B100242,HILL-ROM
0,0,33383,9/15/2023,6/1/2006,TRUE,GYNNIE,1061,Stryker
0,0,19866,9/9/2022,1/1/2015,TRUE,SPIRIT SELECT,N3A02BCEFM,CHG
0,0,30458,10/31/2022,,TRUE,S3,3005S3EX,Stryker
0,0,EE115921,5/30/2023,3/19/2015,TRUE,VERSACARE,,HILL-ROM
0,0,EE145313,2/14/2024,,TRUE,Procuity,,Stryker
0,0,EE170616,7/25/2019,1/1/2012,TRUE,EVOLUTION,EVOLUTION,SIZEWISE
0,0,EE191920,1/6/2021,,TRUE,OOK SNOW,FL36,Umano
0,0,118650,10/21/2019,,TRUE,TMM4,TMM4,TRANSMOTION
0,0,138451,10/31/2019,,TRUE,PROGRESSA,P7500A000912,HILL-ROM
651.47,814.34,32440,4/20/2023,,TRUE,PROCUITY,3009,Stryker
0,0,EE145521,2/14/2024,,TRUE,Procuity,,Stryker
36.36,41.81,136781,1/23/2019,10/26/2018,TRUE,CENTRELLA,P7900B000010,HILL-ROM
0,0,136788,1/23/2019,,TRUE,CENTRELLA,P7900B000010,HILL-ROM
0,0,MX1993180,7/6/2023,,TRUE,EVOLUTION,33060400,SIZEWISE
79.98,91.98,MX2052555,1/31/2020,12/19/2019,TRUE,CENTRELLA,P7900B100242,HILL-ROM
0,0,EE72681,8/14/2023,6/9/2022,TRUE,CENTRELLA,P7900B200468,HILL-ROM
0,0,125420,11/30/2016,6/1/2009,TRUE,M-SERIES,1015,Stryker
5.24,6.03,15576,11/6/2022,7/1/2011,TRUE,ZOOM,1125,Stryker
0,0,EE73063,9/19/2020,,TRUE,TRANSPORT,0735,Stryker
21.48,24.7,32670,11/16/2022,3/30/2015,TRUE,TOTALCARE,R1900KM000040,HILL-ROM
0,0,12715,9/18/2022,,TRUE,INTOUCH,2131/2141,Stryker
0,0,131435,1/28/2021,10/1/2014,TRUE,ENTERPRISE,9800,Arjo
0,0,EE87127,5/8/2019,9/19/2008,TRUE,VERSACARE,P3200,HILL-ROM
0,0,MX1992951,7/6/2023,,TRUE,EVOLUTION,33060400,SIZEWISE
54.26,0,MX2052607,1/31/2020,12/9/2019,TRUE,CENTRELLA,P7900B100242,HILL-ROM
0,0,176864,4/8/2022,,TRUE,CENTRELLA,P7900B200467,HILL-ROM
0,0,EE144602,2/14/2024,,TRUE,Procuity,,Stryker
0,0,EE145318,2/14/2024,,TRUE,PROCUITY,,Stryker
0,0,EE65704,11/19/2020,9/30/2020,TRUE,CENTRELLA,P7900B100223,HILL-ROM
0,0,125442,11/16/2016,6/1/2009,TRUE,M-SERIES,1015,Stryker
710.64,1572,VACL STRETCHER NO ID,6/5/2020,,TRUE,,,VARIOUS
1028.45,1049.28,136760,1/23/2019,,TRUE,AFFINITY 4,P3700E000010,HILL-ROM
0,0,MX1865457,7/6/2023,,TRUE,,,SIZEWISE
0,0,MX1993260,7/6/2023,,TRUE,EVOLUTION,33060400,SIZEWISE
31.48,39.35,MX2585015,11/18/2021,9/7/2021,TRUE,CENTRELLA,P7900B200453,HILL-ROM
26.48,33.1,13929,9/16/2022,3/1/2010,TRUE,S3,3002 S3,Stryker
0,0,13932,9/18/2022,3/1/2010,TRUE,S3,3002,Stryker
1314.73,1316.34,15007,12/27/2022,12/1/2010,TRUE,S3,3002 S3,Stryker
0,0,EE144890VASD,2/14/2024,,TRUE,Procuity,,Stryker
0,0,EE150094,7/24/2019,4/1/2015,TRUE,S3,3005S3EX,Stryker
0,0,113675,10/25/2019,,TRUE,GYNNIE,1061,Stryker
0,0,125802,2/28/2017,12/1/1998,TRUE,Renaissance,1711,Stryker
0,0,128434,11/30/2016,,TRUE,M-SERIES,1015,Stryker
573.96,660.05,138349,10/25/2019,,TRUE,TMM4,TMM4,TRANSMOTION
21.1,26.38,MX2541559,10/20/2021,6/1/2021,TRUE,ZOOM,1125-000-000E,Stryker
0,0,EE45622,10/22/2015,10/30/2014,TRUE,VERSACARE,P3200K000500,HILL-ROM
0,0,EE65709,11/23/2020,9/30/2020,TRUE,CENTRELLA,P7900B100223,HILL-ROM
0,0,30415,2/23/2023,11/1/2013,TRUE,S3,3005,Stryker
0,0,EE120812,12/5/2019,11/1/2016,TRUE,S3 PATRIOT,3005S3 PATRIOT,Stryker
0,0,EE123539,11/5/2014,11/1/2012,TRUE,S3,3005S3,Stryker
0,0,EE144731,2/14/2024,,TRUE,Procuity,,Stryker
487.88,534.67,EE94493,3/13/2021,,TRUE,INTOUCH,2141,Stryker
0,0,8015,5/18/2016,,TRUE,UCXTBED,UCXTBED,JOERNS
140.77,140.77,EE112087,11/5/2014,,TRUE,TRI-FLEX II,TRI-FLEX II,HILL-ROM
36.36,41.81,136945,1/30/2019,,TRUE,CENTRELLA,P7900B000011,HILL-ROM
0,0,176904,4/12/2022 7:27,,TRUE,CENTRELLA,P7900B200467,HILL-ROM
192.18,192.18,128427,11/9/2016,12/1/1998,TRUE,RENAISSANCE,1711,Stryker
0,0,MX3385905,12/4/2023,10/1/2023,TRUE,ZOOM,1125-000-000E,Stryker
0,0,L214AQ7671,7/9/2019,,TRUE,TRANSTAR,P8000,HILL-ROM
527.24,0,12638,9/19/2022,,TRUE,INTOUCH,2131/2141,Stryker
412.18,412.18,130955,10/22/2019,10/1/2014,TRUE,ENTERPRISE,9800,Arjo
0,0,EE35803,10/23/2015,,TRUE,VERSACARE,P3200J,HILL-ROM
0,0,MX1649235,5/14/2019,9/21/2017,TRUE,VERSACARE,P3200K000122,HILL-ROM
0,0,MX1700225,12/11/2019,11/1/2017,TRUE,S3 PATRIOT,3002S3,Stryker
0,0,MX1993251,7/6/2023,,TRUE,EVOLUTION,33060400,SIZEWISE
0,0,MX2586424,12/2/2021,9/2/2021,TRUE,Centrella,CNT-355,HILL-ROM
115.1,143.88,13112,9/16/2022,9/1/2008,TRUE,SECURE,3002,Stryker
0,0,EE145317,2/14/2024,,TRUE,Procuity,,Stryker
1037.32,1072.57,EE169772,7/19/2019,,TRUE,EVOLUTION,EVOLUTION,SIZEWISE
0,0,EE192702,1/4/2021,,TRUE,OOK SNOW,FL36,Umano
144.33,144.33,128425,11/18/2016,12/1/1998,TRUE,Renaissance,1711,Stryker
0,0,29722,11/6/2022,7/1/2020,TRUE,ZOOM,1125,Stryker
0,0,138461,10/29/2019,,TRUE,PROGRESSA,P7500A000912,HILL-ROM
1010.99,590.05,EE151723,2/27/2018,9/14/2015,TRUE,PROGRESSA,P7500,HILL-ROM
0,0,EE170505,7/25/2019,,TRUE,EVOLUTION,EVOLUTION,SIZEWISE
0,0,EE9614,5/8/2019,8/27/2009,TRUE,VERSACARE,P3200,HILL-ROM
0,0,MX1993233,7/6/2023,,TRUE,EVOLUTION,33060400,SIZEWISE
0,0,MX2213659,4/10/2023,7/1/2020,TRUE,PATRIOT,3005S3,Stryker
147.11,147.11,EE94677PA,11/5/2014,1/1/2009,TRUE,ULTRA CARE XT,UCXT BED,JOERNS
680.53,850.67,13147,9/15/2022,9/1/2008,TRUE,SECURE,3002,Stryker
224.23,0,136978,1/30/2019,,TRUE,CENTRELLA,P7900B000011,HILL-ROM
0,0,176858,4/12/2022,,TRUE,CENTRELLA,P7900B200467,HILL-ROM
0,0,EE144608,2/14/2024,,TRUE,Procuity,,Stryker
0,0,17385,1/3/2023,,TRUE,BIG WHEEL,1115,Stryker
0,0,85290,10/23/2019,,TRUE,M-SERIES,1015,Stryker
2205.55,2536.38,MX159313,2/21/2023,5/1/2015,TRUE,ZOOM,1125,Stryker
0,0,138441,11/1/2019,,TRUE,PROGRESSA,P7500A000912,HILL-ROM
0,0,8352,5/18/2016,,TRUE,RESIDENT,P870,HILL-ROM
0,0,MX2586444,11/18/2021,9/2/2021,TRUE,CENTRELLA,P7900,HILL-ROM
0,0,29536,11/4/2022,7/1/2020,TRUE,GYNNIE,1061,Stryker
0,0,EE73571,5/14/2019,,TRUE,VERSACARE,P3200,HILL-ROM
54.26,54.26,EE96466,5/17/2019,8/27/2009,TRUE,VERSACARE,P3200H000293,HILL-ROM
0,0,M018AD1371,1/7/2020,1/18/2011,TRUE,VERSACARE,P3200,HILL-ROM
0,0,MX1675789,12/10/2019,11/1/2017,TRUE,S3 PATRIOT,3002S3,Stryker
0,0,MX2051273,12/4/2020,12/6/2019,TRUE,CENTRELLA,P7900B100242,HILL-ROM
0,0,EE144897VASD,2/14/2024,,TRUE,Procuity,,Stryker
0,0,EE145315,2/14/2024,,TRUE,Procuity,,Stryker
0,0,EE170494,7/25/2019,,TRUE,EVOLUTION,EVOLUTION,SIZEWISE
0,0,124455,10/30/2019,,TRUE,ADVANTA 2,P1190,HILL-ROM
0,0,12717,9/13/2022,,TRUE,INTOUCH,2131/2141,Stryker
21.04,26.3,13093,3/14/2023,9/1/2008,TRUE,SECURE,3002,Stryker
269.2,325.49,131007,10/22/2019,10/1/2014,TRUE,ENTERPRISE,9800,Arjo
45.12,45.12,136946,1/30/2019,,TRUE,CENTRELLA,P7900B000011,HILL-ROM
0,0,125506,10/18/2016,6/1/2009,TRUE,M-SERIES,1015,Stryker
0,0,127128,11/21/2016,3/1/2016,TRUE,PRIME BIG WHEEL,1115,Stryker
60.45,70.47,19549,12/8/2022,3/1/2015,TRUE,PRIME ZOOM,1125,Stryker
0,0,33004,3/29/2023,7/1/2007,TRUE,M-SERIES,1015,Stryker
0,0,136981,1/30/2019,,TRUE,CENTRELLA,P7900B000010,HILL-ROM
0,0,19865,5/1/2023,,TRUE,SPIRIT SELECT,N3A02BCEFM,CHG
0,0,30429,2/28/2023,,TRUE,S3,3005S3 EX,Stryker
0,0,EE145192,2/14/2024,,TRUE,Procuity,,Stryker
0,0,EE73277,10/26/2022,7/27/2022,TRUE,CENTRELLA,P7900B300468,HILL-ROM
189.22,189.22,091345,11/15/2016,,TRUE,GYNNIE,1061,Stryker
0,0,141418,10/25/2019,9/1/2015,TRUE,PRIME BIG WHEEL,1115,Stryker
5.24,6.03,33010,11/15/2023,12/1/2010,TRUE,ZOOM,1125,Stryker
0,0,MX2448404,10/28/2021,,TRUE,ZOOM,1125-000-000E,Stryker
1846.47,2303.82,17656,11/18/2022,11/1/2013,TRUE,BIRTHING BED,4701,Stryker
0,0,MX1666161,12/9/2019,11/1/2017,TRUE,S3 PATRIOT,3002S3,Stryker
0,0,MX1993182,7/6/2023,,TRUE,EVOLUTION,33060400,SIZEWISE
47.4,59.25,MX2213401,4/10/2023,3/1/2020,TRUE,PATRIOT,3005S3,Stryker
0,0,W312PF7243,4/12/2022,,TRUE,CENTRELLA,P7900B200467,HILL-ROM
813.46,991.61,106344,11/17/2016,,TRUE,CUB,FL19H,Stryker
102.42,117.78,30397,2/6/2023,,TRUE,S3,3005S3EX,Stryker
0,0,EE169761,7/24/2019,,TRUE,EVOLUTION,EVOLUTION,SIZEWISE
140.49,153.37,EE170263,6/5/2018,,TRUE,EVOLUTION,EVOLUTION,SIZEWISE
0,0,EE192684,1/4/2021,,TRUE,OOK SNOW,FL36,Umano
443.52,510.05,EE45658,7/14/2016,,TRUE,VERSACARE,P3200K00050,HILL-ROM
0,0,M101AD8030,5/14/2019,4/11/2011,TRUE,VERSACARE,P3200,HILL-ROM
6578.28,7879.24,32662,9/9/2022,,TRUE,MV3,5900,Stryker
0,0,136789,2/1/2019,10/26/2018,TRUE,CENTRELLA,P7900B000010,HILL-ROM
0,0,176903,4/12/2022,,TRUE,CENTRELLA,P7900B200467,HILL-ROM
6.05,6.05,111729,10/25/2019,7/1/2011,TRUE,FIFTH WHEEL,1105,AMERICAN MEDICAL SALES IN
42.08,50.5,12103,9/26/2022,6/1/2007,TRUE,SECURE,3002,Stryker
0,0,13145,9/17/2022,9/1/2008,TRUE,SECURE,3002,Stryker
0,0,MX1669571,12/10/2019,11/1/2017,TRUE,S3 PATRIOT,3002S3,Stryker
4.01,4.61,MX1811924,5/14/2019,4/4/2018,TRUE,VERSACARE,P3200K000122,HILL-ROM
0,0,MX2585032,11/18/2021,,TRUE,CENTRELLA,P7900,HILL-ROM
0,0,MX2586428,12/2/2021,8/31/2021,TRUE,CENTRELLA,P7900,HILL-ROM
0,0,EE124794,11/5/2014,1/1/2013,TRUE,SECURE S3,3005S3,Stryker
0,0,EE191217,12/23/2020,,TRUE,CENTRELLA,P7900,HILL-ROM
0,0,EE192686,1/4/2021,,TRUE,OOK SNOW,FL36,Umano
25.14,31.42,MX1649237,5/14/2019,9/21/2017,TRUE,VERSACARE,P3200,HILL-ROM
0,0,15006,2/27/2023,12/1/2010,TRUE,S3,3002,Stryker
