Asset ID,Install Date,WO Date,Work Order #,Material Cost,Material Charge,PO#,Model Number,Model Number MFG,Asset MFG Date,In Service?,Manufacturer Name
EE151723,2/27/2018,6/21/2022,30574,48.9,56.24,,PROGRESSA,P7500,9/14/2015,TRUE,Hill-Rom
MX1928276,7/30/2019,6/22/2022,30584,105.98,121.88,,PROGRESSA,P7500A000554,10/5/2018,TRUE,Hill-Rom
MX1928279,8/15/2019,6/23/2022,30594,105.98,121.88,,PROGRESSA,P7500A000554,10/30/2018,TRUE,Hill-Rom
EE114354,5/15/2019,6/27/2022,30603,1.3,5.74,,PRIME ZOOM,1125,4/1/2012,TRUE,Stryker
EE151716,7/24/2019,6/27/2022,30599,276.06,276.06,,PROGRESSA,P7500,9/14/2015,TRUE,Hill-Rom
EE123685,7/9/2019,6/28/2022,30716,1.3,1.5,,ZOOM,1125,11/1/2013,TRUE,Stryker
MX159317,7/8/2019,6/28/2022,30731,14.93,17.17,,ZOOM,1125,5/1/2015,TRUE,Stryker
MX1929430,5/8/2019,6/28/2022,30732,22.78,22.78,,VERSACARE,P3200H000293,8/27/2009,TRUE,Hill-Rom
MX159317,7/8/2019,6/28/2022,30731,38.24,43.98,,ZOOM,1125,5/1/2015,TRUE,Stryker
MX1929430,5/8/2019,6/28/2022,30732,44.52,31.59,,VERSACARE,P3200H000293,8/27/2009,TRUE,Hill-Rom
MX1929430,5/8/2019,6/28/2022,30732,72.49,72.49,,VERSACARE,P3200H000293,8/27/2009,TRUE,Hill-Rom
MX1929430,5/8/2019,6/28/2022,30732,94.38,108.54,,VERSACARE,P3200H000293,8/27/2009,TRUE,Hill-Rom
MX159317,7/8/2019,6/28/2022,30731,139.98,160.98,,ZOOM,1125,5/1/2015,TRUE,Stryker
MX1929430,5/8/2019,6/28/2022,30732,168.07,163.17,,VERSACARE,P3200H000293,8/27/2009,TRUE,Hill-Rom
MX1929430,5/8/2019,6/28/2022,30732,518.64,354.81,,VERSACARE,P3200H000293,8/27/2009,TRUE,Hill-Rom
EE97511,3/13/2021,7/6/2022,30768,2.54,2.92,,S3,3005,11/1/2015,TRUE,Stryker
EE97511,3/13/2021,7/6/2022,30768,94.12,108.24,,S3,3005,11/1/2015,TRUE,Stryker
136762,1/23/2019,7/8/2022,30773,126.65,145.65,,AFFINITY 4,P3700E000010,,TRUE,Hill-Rom
MX1645494,5/14/2019,7/12/2022,30774,4.01,4.61,,VERSACARE,P3200K000122,9/21/2017,TRUE,Hill-Rom
MX1645494,5/14/2019,7/12/2022,30774,22.65,26.05,,VERSACARE,P3200K000122,9/21/2017,TRUE,Hill-Rom
EE170266,7/24/2019,7/12/2022,30777,54.63,62.82,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
MX1645494,5/14/2019,7/12/2022,30774,148.2,170.43,,VERSACARE,P3200K000122,9/21/2017,TRUE,Hill-Rom
VAPA BED NO ID,2/18/2022,7/14/2022,30794,54.63,0,,,,1/1/2000,TRUE,
EE170405,7/25/2019,7/14/2022,30799,54.63,62.82,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
EE170506,7/25/2019,7/14/2022,30795,234.99,270.24,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
EE170244,7/24/2019,7/14/2022,30801,234.99,270.24,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
EE170506,7/25/2019,7/14/2022,30795,1752.94,2015.88,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
EE170244,7/24/2019,7/14/2022,30801,1752.94,2015.88,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
EE94482,3/13/2021,7/20/2022,30835,11.07,12.73,,INTOUCH,2141,,TRUE,Stryker
EE94491,3/13/2021,7/20/2022,30839,75,86.25,,INTOUCH,2141,,TRUE,Stryker
MX1928278,3/11/2021,7/21/2022,30845,1.86,2.14,,PROGRESSA,P7500A000554,10/30/2018,TRUE,Hill-Rom
MX1928278,3/11/2021,7/21/2022,30845,22.65,26.05,,PROGRESSA,P7500A000554,10/30/2018,TRUE,Hill-Rom
MX1928278,3/11/2021,7/21/2022,30845,48.9,56.24,,PROGRESSA,P7500A000554,10/30/2018,TRUE,Hill-Rom
MX1928278,3/11/2021,7/21/2022,30845,53.33,61.33,,PROGRESSA,P7500A000554,10/30/2018,TRUE,Hill-Rom
EE170572,7/25/2019,7/21/2022,30859,54.63,62.82,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
EE169762,7/24/2019,7/21/2022,30864,54.63,62.82,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
MX1928278,3/11/2021,7/21/2022,30845,87.53,100.66,,PROGRESSA,P7500A000554,10/30/2018,TRUE,Hill-Rom
EE170506,7/25/2019,7/21/2022,30856,234.99,270.24,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
EE170572,7/25/2019,7/21/2022,30859,234.99,270.24,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
MX1928278,3/11/2021,7/21/2022,30845,274.38,315.54,,PROGRESSA,P7500A000554,10/30/2018,TRUE,Hill-Rom
EE169376,7/24/2019,7/21/2022,30853,524.28,524.28,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
MX159311,7/9/2019,7/22/2022,30873,139.98,160.98,,ZOOM,1125,5/1/2015,TRUE,Stryker
MX1811923,5/17/2019,7/28/2022,30884,4.01,4.61,,VERSACARE,P3200K000122,7/12/2018,TRUE,Hill-Rom
EE94493,3/13/2021,7/29/2022,30953,79.98,91.98,,INTOUCH,2141,,TRUE,Stryker
136765,1/23/2019,8/1/2022,30961,126.65,145.65,,AFFINITY 4,P3700E000010,,TRUE,Hill-Rom
136767,1/23/2019,8/1/2022,30963,126.65,145.65,,AFFINITY 4,P3700E000010,,TRUE,Hill-Rom
136772,1/23/2019,8/1/2022,30964,126.65,145.65,,AFFINITY 4,P3700E000010,,TRUE,Hill-Rom
136774,1/31/2019,8/1/2022,30967,126.65,145.65,,AFFINITY 4,P3700E000010,,TRUE,Hill-Rom
136762,1/23/2019,8/1/2022,30960,138.84,159.67,,AFFINITY 4,P3700E000010,,TRUE,Hill-Rom
136766,1/23/2019,8/1/2022,30962,138.84,159.67,,AFFINITY 4,P3700E000010,,TRUE,Hill-Rom
136773,1/23/2019,8/1/2022,30965,308.65,354.95,,AFFINITY 4,P3700E000010,,TRUE,Hill-Rom
MX1928273,3/1/2021,8/2/2022,30973,1.86,2.14,,PROGRESSA,P7500A000554,10/5/2018,TRUE,Hill-Rom
MX1811924,5/14/2019,8/2/2022,30972,4.01,4.61,,VERSACARE,P3200K000122,4/4/2018,TRUE,Hill-Rom
MX1928273,3/1/2021,8/2/2022,30973,53.33,61.33,,PROGRESSA,P7500A000554,10/5/2018,TRUE,Hill-Rom
MX1928273,3/1/2021,8/2/2022,30973,161.17,185.35,,PROGRESSA,P7500A000554,10/5/2018,TRUE,Hill-Rom
MX1928273,3/1/2021,8/2/2022,30973,203.99,234.59,,PROGRESSA,P7500A000554,10/5/2018,TRUE,Hill-Rom
MX1928273,3/1/2021,8/2/2022,30973,274.38,315.54,,PROGRESSA,P7500A000554,10/5/2018,TRUE,Hill-Rom
MX2052616,1/31/2020,8/3/2022,30984,30,34.5,,CENTRELLA,P7900B100242,12/9/2019,TRUE,Hill-Rom
MX2052537,1/31/2020,8/3/2022,30985,30,34.5,,CENTRELLA,P7900B100242,12/6/2019,TRUE,Hill-Rom
MX2052616,1/31/2020,8/3/2022,30984,247.79,284.96,,CENTRELLA,P7900B100242,12/9/2019,TRUE,Hill-Rom
MX2052616,1/31/2020,8/3/2022,30984,252.62,290.51,,CENTRELLA,P7900B100242,12/9/2019,TRUE,Hill-Rom
MX2052616,1/31/2020,8/3/2022,30984,376.82,433.34,,CENTRELLA,P7900B100242,12/9/2019,TRUE,Hill-Rom
MX2052616,1/31/2020,8/3/2022,30984,392.58,451.47,,CENTRELLA,P7900B100242,12/9/2019,TRUE,Hill-Rom
MX2052616,1/31/2020,8/3/2022,30984,417.97,480.67,,CENTRELLA,P7900B100242,12/9/2019,TRUE,Hill-Rom
MX2052616,1/31/2020,8/3/2022,30984,637.57,733.21,,CENTRELLA,P7900B100242,12/9/2019,TRUE,Hill-Rom
MX1649236,5/14/2019,8/4/2022,31070,4.01,4.61,,VERSACARE,P3200k000122,9/21/2017,TRUE,Hill-Rom
EE114352,5/16/2019,8/4/2022,31076,5.08,5.84,,ZOOM,1125,4/1/2012,TRUE,Stryker
MX2052554,1/31/2020,8/4/2022,31073,5.45,6.27,,CENTRELLA,P7900B100242,12/19/2019,TRUE,Hill-Rom
MX2052554,1/31/2020,8/4/2022,31073,5.85,6.73,,CENTRELLA,P7900B100242,12/19/2019,TRUE,Hill-Rom
MX1645472,5/13/2019,8/4/2022,31067,37.4,43.01,,VERSACARE,P3200K000122,9/21/2017,TRUE,Hill-Rom
MX2052554,1/31/2020,8/4/2022,31073,57.73,66.39,,CENTRELLA,P7900B100242,12/19/2019,TRUE,Hill-Rom
EE107274,2/4/2020,8/4/2022,31074,57.73,66.39,,VERSACARE,P3200J000293,2/3/2011,TRUE,Hill-Rom
EE114352,5/16/2019,8/4/2022,31076,207.33,238.43,,ZOOM,1125,4/1/2012,TRUE,Stryker
EE107274,2/4/2020,8/4/2022,31074,217.49,250.11,,VERSACARE,P3200J000293,2/3/2011,TRUE,Hill-Rom
MX1928256,12/14/2021,8/5/2022,31090,4.01,4.61,,PROGRESSA,P7500A000554,,TRUE,Hill-Rom
MX1928256,12/14/2021,8/5/2022,31090,22.65,26.05,,PROGRESSA,P7500A000554,,TRUE,Hill-Rom
MX2052583,1/31/2020,8/9/2022,31105,5.45,6.27,,CENTRELLA,P7900B100242,12/9/2019,TRUE,Hill-Rom
MX2052583,1/31/2020,8/9/2022,31105,5.85,6.73,,CENTRELLA,P7900B100242,12/9/2019,TRUE,Hill-Rom
MX1822681,5/14/2019,8/9/2022,31103,57.73,66.39,,VERSACARE,P3200K000122,7/16/2018,TRUE,Hill-Rom
MX2052583,1/31/2020,8/9/2022,31105,57.73,66.39,,CENTRELLA,P7900B100242,12/9/2019,TRUE,Hill-Rom
MX1928272,9/16/2021,8/10/2022,31111,4.01,4.61,,PROGRESSA,P7500A000554,10/5/2018,TRUE,Hill-Rom
EE97511,3/13/2021,8/10/2022,31124,5.08,5.08,,S3,3005,11/1/2015,TRUE,Stryker
MX1928272,9/16/2021,8/10/2022,31111,164.17,188.8,,PROGRESSA,P7500A000554,10/5/2018,TRUE,Hill-Rom
EE97511,3/13/2021,8/10/2022,31124,313,313,,S3,3005,11/1/2015,TRUE,Stryker
00963B,11/16/2016,8/15/2022,31253,41.81,48.08,,RENAISSANCE,1711,12/1/1998,TRUE,Stryker
EE91680,3/12/2021,8/18/2022,31284,75,86.25,,INTOUCH,2141,,TRUE,Stryker
MX2257277,7/10/2019,8/23/2022,31329,0.4,0.46,,TRANSTAR,P8000,,TRUE,Hill-Rom
MX2257277,7/10/2019,8/23/2022,31329,1.48,1.7,,TRANSTAR,P8000,,TRUE,Hill-Rom
MX2257277,7/10/2019,8/23/2022,31329,2.76,3.17,,TRANSTAR,P8000,,TRUE,Hill-Rom
MX2257277,7/10/2019,8/23/2022,31329,2.82,3.24,,TRANSTAR,P8000,,TRUE,Hill-Rom
MX2257277,7/10/2019,8/23/2022,31329,3.07,3.53,,TRANSTAR,P8000,,TRUE,Hill-Rom
MX2257277,7/10/2019,8/23/2022,31329,4.99,5.74,,TRANSTAR,P8000,,TRUE,Hill-Rom
MX2257277,7/10/2019,8/23/2022,31329,11.16,12.83,,TRANSTAR,P8000,,TRUE,Hill-Rom
MX2257277,7/10/2019,8/23/2022,31329,12.06,13.87,,TRANSTAR,P8000,,TRUE,Hill-Rom
MX2257277,7/10/2019,8/23/2022,31329,16.8,19.32,,TRANSTAR,P8000,,TRUE,Hill-Rom
MX2257277,7/10/2019,8/23/2022,31329,42.98,49.43,,TRANSTAR,P8000,,TRUE,Hill-Rom
EE91682,3/12/2021,8/23/2022,31341,75,86.25,,INTOUCH,2141,,TRUE,Stryker
EE65710,11/23/2020,8/23/2022,31315,77.98,89.68,,CENTRELLA,P7900B100223,9/30/2020,TRUE,Hill-Rom
106350,11/16/2016,8/23/2022,31319,165,189.75,,CUB,FL19H,,TRUE,Stryker
MX2051261,12/4/2020,8/23/2022,31328,174.42,200.58,,CENTRELLA,P7900B100242,,TRUE,Hill-Rom
EE169377,1/5/2018,8/23/2022,31313,234.99,270.24,,EVOLUTION,EVOLUTION,1/1/2000,TRUE,SIZEWISE
MX2132696,12/7/2020,8/24/2022,31350,30,34.5,,CENTRELLA,P7900,,TRUE,Hill-Rom
EE170504,8/29/2018,8/24/2022,31358,234.99,270.24,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
EE169772,7/19/2019,8/24/2022,31359,234.99,270.24,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
EE170596,7/25/2019,8/24/2022,31362,234.99,270.24,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
EE170400,7/25/2019,8/24/2022,31360,1752.94,2015.88,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
MX1822679,5/8/2019,8/26/2022,31381,57.73,66.39,,VERSACARE,P3200K000122,4/4/2018,TRUE,Hill-Rom
EE96489,5/13/2019,8/26/2022,31383,57.73,66.39,,VERSACARE,P3200H000293,8/27/2009,TRUE,Hill-Rom
MX1811920,5/14/2019,8/31/2022,31570,57.73,66.39,,VERSACARE,P3200K000122,7/12/2018,TRUE,Hill-Rom
EE96415,5/14/2019,9/1/2022,31571,57.73,66.39,,VERSACARE,P3200H000293,8/27/2009,TRUE,Hill-Rom
EE183334,5/17/2021,9/1/2022,31574,64.68,74.38,,CENTRELLA,P7900,,TRUE,Hill-Rom
EE191263,1/5/2021,9/1/2022,31575,64.68,74.38,,CENTRELLA,P7900,,TRUE,Hill-Rom
EE183321,9/2/2022,9/2/2022,31769,77.61,89.25,,CENTRELLA,P7900,4/18/2020,TRUE,Hill-Rom
MX2052554,1/31/2020,9/6/2022,31783,30,34.5,,CENTRELLA,P7900B100242,12/19/2019,TRUE,Hill-Rom
MX2052534,1/31/2020,9/6/2022,31784,130,149.5,,CENTRELLA,P7900B100242,12/6/2019,TRUE,Hill-Rom
MX2052534,1/31/2020,9/6/2022,31784,507.14,583.21,,CENTRELLA,P7900B100242,12/6/2019,TRUE,Hill-Rom
EE170263,6/5/2018,9/7/2022,31847,54.63,54.63,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
136773,1/23/2019,9/7/2022,31846,138.84,159.67,,AFFINITY 4,P3700E000010,,TRUE,Hill-Rom
EE96478,5/13/2019,9/8/2022,31920,32,36.8,,VERSACARE,P3200H000293,8/27/2009,TRUE,Hill-Rom
EE96478,5/13/2019,9/8/2022,31920,62.5,71.88,,VERSACARE,P3200H000293,8/27/2009,TRUE,Hill-Rom
131021,10/22/2019,9/8/2022,31950,159.03,182.88,,ENTERPRISE,9800,11/1/2014,TRUE,Arjo Inc
EE170261,7/19/2018,9/8/2022,31948,234.99,270.24,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
EE170584,7/25/2019,9/8/2022,31953,234.99,270.24,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
EE170584,7/25/2019,9/8/2022,31953,1752.94,2015.88,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
MX2052544,1/31/2020,9/10/2022,32024,79.98,91.98,,CENTRELLA,P7900b100242,12/19/2019,TRUE,Hill-Rom
MX2052544,1/31/2020,9/10/2022,32024,247.79,284.96,,CENTRELLA,P7900b100242,12/19/2019,TRUE,Hill-Rom
136950,1/30/2019,9/13/2022,32097,30,34.5,,CENTRELLA,P7900B000011,,TRUE,Hill-Rom
EE170254,5/30/2019,9/13/2022,32091,234.99,270.24,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
EE94491,3/13/2021,9/14/2022,32141,1609.64,1609.64,,INTOUCH,2141,,TRUE,Stryker
136760,1/23/2019,9/15/2022,32164,138.84,159.67,,AFFINITY 4,P3700E000010,,TRUE,Hill-Rom
EE94495,3/13/2021,9/16/2022,32202,79.98,91.98,,INTOUCH,2141,,TRUE,Stryker
MX1928266,9/11/2019,9/19/2022,33270,22.65,26.05,,PROGRESSA,P7500A000554,10/5/2018,TRUE,Hill-Rom
MX1928266,9/11/2019,9/19/2022,33270,59.98,68.98,,PROGRESSA,P7500A000554,10/5/2018,TRUE,Hill-Rom
MX423388,9/22/2022,9/20/2022,33287,139.98,160.98,,ZOOM,1125,6/1/2016,TRUE,Stryker
136771,1/23/2019,9/21/2022,33303,138.84,159.67,,AFFINITY 4,P3700E000010,,TRUE,Hill-Rom
MX1928256,12/14/2021,9/22/2022,33318,59.98,68.98,,PROGRESSA,P7500A000554,,TRUE,Hill-Rom
MX1928274,9/13/2019,9/22/2022,33317,130,149.5,,PROGRESSA,P7500A000554,10/5/2018,TRUE,Hill-Rom
123326,10/28/2019,9/23/2022,33319,14.93,19.63,,PRIME BIG WHEEL,1115,,TRUE,Stryker
12103,9/26/2022,9/26/2022,33326,21.04,24.2,,SECURE,3002,6/1/2007,TRUE,Stryker
15196,9/19/2022,9/26/2022,33325,39.99,45.99,,INTOUCH,2131/2141,,TRUE,Stryker
19517,9/15/2022,9/27/2022,33358,4.99,5.74,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
19526,9/14/2022,9/27/2022,33357,9.47,10.89,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
19526,9/14/2022,9/27/2022,33357,9.51,10.94,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
19526,9/14/2022,9/27/2022,33357,9.6,11.04,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
19526,9/14/2022,9/27/2022,33357,13.86,15.94,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
19526,9/14/2022,9/27/2022,33357,16.82,19.34,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
13099,9/15/2022,9/27/2022,33359,21.04,19.88,,SECURE,3002,9/1/2008,TRUE,Stryker
11560,9/15/2022,9/27/2022,33356,30.5,35.08,,INTOUCH,2131/2141,,TRUE,Stryker
EE170267,4/29/2019,9/27/2022,33344,54.63,54.63,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
20739,9/27/2022,9/27/2022,33362,75.62,86.96,,BARI10A,BARI10A,,TRUE,Joerns
20740,9/27/2022,9/27/2022,33363,75.62,86.96,,BARI10A,BARI10A,,TRUE,Joerns
11560,9/15/2022,9/27/2022,33356,105.18,120.96,,INTOUCH,2131/2141,,TRUE,Stryker
MX159319,5/14/2019,9/27/2022,33332,139.98,160.98,,ZOOM,1125,5/1/2015,TRUE,Stryker
11560,9/15/2022,9/27/2022,33356,217.71,250.37,,INTOUCH,2131/2141,,TRUE,Stryker
EE169783,7/24/2019,9/27/2022,33346,234.99,270.24,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
MX159319,5/14/2019,9/27/2022,33332,430.93,495.57,,ZOOM,1125,5/1/2015,TRUE,Stryker
19517,9/15/2022,9/27/2022,33358,786.52,904.5,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
T12714,9/18/2022,9/27/2022,33354,2824.37,3248.03,,INTOUCH,2131/2141,,TRUE,Stryker
19548,9/27/2022,9/28/2022,33543,8.41,9.67,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
19548,9/27/2022,9/28/2022,33543,9.47,10.89,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
19548,9/27/2022,9/28/2022,33543,9.51,10.94,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
19548,9/27/2022,9/28/2022,33543,9.6,11.04,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
13170,9/19/2022,9/28/2022,33546,15.12,16.1,,SECURE,3002,9/1/2008,TRUE,Stryker
13170,9/19/2022,9/28/2022,33546,15.12,17.39,,SECURE,3002,9/1/2008,TRUE,Stryker
13149,9/15/2022,9/28/2022,33540,17.29,19.88,,SECURE,3002,9/1/2008,TRUE,Stryker
13170,9/19/2022,9/28/2022,33546,37.34,0,,SECURE,3002,9/1/2008,TRUE,Stryker
MX2052543,1/31/2020,9/28/2022,33544,79.98,91.98,,CENTRELLA,P7900B100242,12/19/2019,TRUE,Hill-Rom
12719,9/19/2022,9/28/2022,33547,527.24,606.33,,INTOUCH,2131/2141,,TRUE,Stryker
12639,9/16/2022,9/28/2022,33548,527.24,606.33,,INTOUCH,2131/2141,,TRUE,Stryker
EE91676,3/12/2021,9/28/2022,33538,1609.64,1851.09,,INTOUCH,2141,,TRUE,Stryker
MX1928281,2/25/2022,9/30/2022,33588,176.69,203.19,,PROGRESSA,P7500A000554,,TRUE,Hill-Rom
MX1928281,2/25/2022,9/30/2022,33588,223.64,257.19,,PROGRESSA,P7500A000554,,TRUE,Hill-Rom
EE169776,7/24/2019,9/30/2022,33587,234.99,270.24,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
EE170572,7/25/2019,10/3/2022,33601,234.99,270.24,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
EE170588,7/25/2019,10/3/2022,33602,234.99,270.24,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
EE170572,7/25/2019,10/3/2022,33601,1752.94,2015.88,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
EE170588,7/25/2019,10/3/2022,33602,1752.94,2015.88,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
12635,9/13/2022,10/5/2022,33610,527.24,0,,INTOUCH,2131/2141,,TRUE,Stryker
12724,9/18/2022,10/5/2022,33611,527.24,0,,INTOUCH,2130/2140,,TRUE,Stryker
MX2052555,1/31/2020,10/7/2022,33848,79.98,91.98,,CENTRELLA,P7900B100242,12/19/2019,TRUE,Hill-Rom
091346,11/1/2016,10/7/2022,33843,99.1,113.97,,GYNNIE,1061,11/1/2002,TRUE,Stryker
EE151718,12/13/2018,10/11/2022,33861,36.42,41.88,,PROGRESSA,P7500,9/14/2015,TRUE,Hill-Rom
MX2064043,3/3/2020,10/11/2022,33860,48.05,55.26,,CENTRELLA,P7900B100242,2/18/2020,TRUE,Hill-Rom
125478,11/17/2016,10/11/2022,33857,49.55,56.98,,GYNNIE,1061,,TRUE,Stryker
EE151718,12/13/2018,10/11/2022,33861,496.39,570.85,,PROGRESSA,P7500,9/14/2015,TRUE,Hill-Rom
EE170500,6/17/2019,10/17/2022,33945,12.99,14.94,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
EE170602,7/25/2019,10/17/2022,33946,234.99,270.24,,EVOLUTION,EVOLUTION,1/1/2012,TRUE,SIZEWISE
EE45815,10/22/2015,10/17/2022,33947,493.86,567.94,,PROGRESSA,P7500A0001315,,TRUE,Hill-Rom
EE170602,7/25/2019,10/17/2022,33946,1752.94,2015.88,,EVOLUTION,EVOLUTION,1/1/2012,TRUE,SIZEWISE
EE170580,3/23/2018,10/18/2022,33957,109.26,125.65,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
EE170580,3/23/2018,10/18/2022,33957,234.99,270.24,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
EE170580,3/23/2018,10/18/2022,33957,1752.94,2015.88,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
159689,10/19/2022,10/19/2022,33962,5.5,6.33,,,,,TRUE,Hill-Rom
EE91688,3/12/2021,10/19/2022,33966,11.07,12.73,,INTOUCH,2141,,TRUE,Stryker
159689,10/19/2022,10/19/2022,33962,11.14,12.81,,,,,TRUE,Hill-Rom
17758,10/19/2022,10/19/2022,33969,72.75,83.66,,TOTALCARE,PR1900MM000017,11/20/2013,TRUE,Hill-Rom
130957,10/21/2019,10/19/2022,33965,756.48,869.95,,ENTERPRISE,9800,10/1/2014,TRUE,Arjo Inc
32668,10/20/2022,10/20/2022,34008,4.99,5.74,,5TH WHEEL STRETCHER,1105,,TRUE,Stryker
32668,10/20/2022,10/20/2022,34008,27.74,31.9,,5TH WHEEL STRETCHER,1105,,TRUE,Stryker
32673,10/20/2022,10/20/2022,34006,45.88,52.76,,PRIME ZOOM,1125,7/1/2011,TRUE,Stryker
19480,10/21/2022,10/21/2022,34010,8.41,9.67,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
19480,10/21/2022,10/21/2022,34010,9.47,10.89,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
19480,10/21/2022,10/21/2022,34010,13.86,15.94,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
19480,10/21/2022,10/21/2022,34010,24.54,0,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
13154,10/24/2022,10/24/2022,34058,4.99,5.74,,SECURE,3002,9/1/2008,TRUE,Stryker
13154,10/24/2022,10/24/2022,34058,18.14,63.41,,SECURE,3002,9/1/2008,TRUE,Stryker
13154,10/24/2022,10/24/2022,34058,21.04,24.2,,SECURE,3002,9/1/2008,TRUE,Stryker
13154,10/24/2022,10/24/2022,34058,22.23,25.56,,SECURE,3002,9/1/2008,TRUE,Stryker
19526,9/14/2022,10/24/2022,34056,45.88,52.76,,PRIME ZOOM,1125,3/1/2015,TRUE,Stryker
13154,10/24/2022,10/24/2022,34058,47.33,54.43,,SECURE,3002,9/1/2008,TRUE,Stryker
32666,9/17/2022,10/24/2022,34059,178.5,205.28,,TOTALCARE,1900D003515,,TRUE,Hill-Rom
32666,9/17/2022,10/24/2022,34059,739,0,,TOTALCARE,1900D003515,,TRUE,Hill-Rom
15573,10/25/2022,10/25/2022,34066,8.41,9.67,,PRIME ZOOM,1125,7/1/2011,TRUE,Stryker
15573,10/25/2022,10/25/2022,34066,9.47,10.89,,PRIME ZOOM,1125,7/1/2011,TRUE,Stryker
15573,10/25/2022,10/25/2022,34066,9.6,11.04,,PRIME ZOOM,1125,7/1/2011,TRUE,Stryker
15573,10/25/2022,10/25/2022,34066,13.86,15.94,,PRIME ZOOM,1125,7/1/2011,TRUE,Stryker
MX2219993,9/29/2022,10/25/2022,34074,262.5,301.88,,,,7/1/2020,TRUE,Stryker
EE169384,1/24/2018,10/26/2022,34082,234.99,270.24,,EVOLUTION,EVOLUTION,1/1/2000,TRUE,SIZEWISE
EE151705,2/16/2018,10/27/2022,34105,18.21,20.94,,PROGRESSA,P7500,9/9/2015,TRUE,Hill-Rom
13139,10/27/2022,10/27/2022,34103,21.04,24.2,,SECURE,3002,9/1/2008,TRUE,Stryker
13139,10/27/2022,10/27/2022,34103,47.33,54.43,,SECURE,3002,9/1/2008,TRUE,Stryker
EE151705,2/16/2018,10/27/2022,34105,83.12,95.59,,PROGRESSA,P7500,9/9/2015,TRUE,Hill-Rom
19654,9/16/2022,10/27/2022,34107,588.97,677.34,,TOTALCARE,PR1900KM00040,3/30/2015,TRUE,Hill-Rom
MX2220018,11/3/2022,10/28/2022,34113,9.85,11.33,,ZOOM,1125,7/1/2020,TRUE,Stryker
EE170264,5/30/2019,10/28/2022,34111,54.63,62.82,,EVOLUTION,EVOLUTION,,TRUE,SIZEWISE
MX1822681,5/14/2019,10/28/2022,34109,152.6,175.49,,VERSACARE,P3200K000122,7/16/2018,TRUE,Hill-Rom
MX1928259,11/12/2019,10/29/2022,34183,48.9,56.24,,PROGRESSA,P7500A000554,,TRUE,Hill-Rom
MX1928259,11/12/2019,10/29/2022,34183,68.15,78.37,,PROGRESSA,P7500A000554,,TRUE,Hill-Rom
136764,1/23/2019,10/29/2022,34209,138.84,159.67,,AFFINITY 4,P3700E000010,,TRUE,Hill-Rom
136765,1/23/2019,10/29/2022,34210,138.84,159.67,,AFFINITY 4,P3700E000010,,TRUE,Hill-Rom
